id,seed,stage,encounter,hero,role,npc,omit,enhance,gems,outcome,kind,valid,rounds,damage,dpr,damage_r1,dpr_r3,late_dpr,taken,healing,armor,health,max_health,ledger_difference,energy_spent,mana_spent,unspent_energy,cards_played,automatic,overkill,overheal,error,raw,enemy_direct_hits,enemy_chip_after_defense,enemy_armor_absorbed
hell-Blade-Healer-YueBai,20260907,Training.Hell.3-1,7,Blade,Healer,YueBai,3,10,True,victory,baseline,True,6,11151,1858.5,5573,2533.0,1184.0,12,12,18468,11647,11647,0,21,80,0,31,20,11038,237,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-YueBai\seed-20260907.json,3,1,111
hell-Blade-Healer-YueBai,20260908,Training.Hell.3-1,7,Blade,Healer,YueBai,3,10,True,victory,baseline,True,6,5764,960.6666666666666,1405,1538.0,383.3333333333333,459,345,13608,11533,11647,0,19,83,0,27,9,348,198,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-YueBai\seed-20260908.json,7,2,918
hell-Blade-Healer-YueBai,20260909,Training.Hell.3-1,7,Blade,Healer,YueBai,3,10,True,victory,baseline,True,5,8375,1675.0,854,2623.6666666666665,252.0,306,306,7290,11647,11647,0,15,54,1,20,4,7933,186,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-YueBai\seed-20260909.json,5,1,302
hell-Blade-Healer-YueBai,20260910,Training.Hell.3-1,7,Blade,Healer,YueBai,3,10,True,victory,baseline,True,3,8375,2791.6666666666665,6076,2791.6666666666665,,9,9,12636,11647,11647,0,12,53,0,20,12,13433,9,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-YueBai\seed-20260910.json,3,1,111
hell-Blade-Healer-ZhouGuangZu,20260906,Training.Hell.3-1,7,Blade,Healer,ZhouGuangZu,3,10,True,victory,baseline,True,13,11176,859.6923076923077,615,1247.0,743.5,1229,1091,8820,11104,11242,0,42,130,0,51,1,65,1000,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-ZhouGuangZu\seed-20260906.json,9,1,829
hell-Blade-Healer-ZhouGuangZu,20260907,Training.Hell.3-1,7,Blade,Healer,ZhouGuangZu,3,10,True,victory,baseline,True,7,5764,823.4285714285714,1355,1022.0,674.5,1930,1208,4410,10520,11242,0,20,64,2,28,0,284,445,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-ZhouGuangZu\seed-20260907.json,10,3,923
hell-Blade-Healer-ZhouGuangZu,20260908,Training.Hell.3-1,7,Blade,Healer,ZhouGuangZu,3,10,True,victory,baseline,True,7,5764,823.4285714285714,1049,904.6666666666666,762.5,648,648,3528,11242,11242,0,22,73,1,26,0,147,765,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-ZhouGuangZu\seed-20260908.json,5,1,566
hell-Blade-Healer-ZhouGuangZu,20260909,Training.Hell.3-1,7,Blade,Healer,ZhouGuangZu,3,10,True,victory,baseline,True,10,8565,856.5,854,1155.3333333333333,728.4285714285714,1757,1482,3528,10967,11242,0,33,84,1,36,2,158,579,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-ZhouGuangZu\seed-20260909.json,9,1,498
hell-Blade-Healer-ZhouGuangZu,20260910,Training.Hell.3-1,7,Blade,Healer,ZhouGuangZu,3,10,True,victory,baseline,True,5,5574,1114.8,1351,1492.6666666666667,548.0,424,424,3528,11242,11242,0,18,69,0,20,0,169,716,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-ZhouGuangZu\seed-20260910.json,4,1,534
hell-Blade-Healer-JinGui,20260906,Training.Hell.3-1,7,Blade,Healer,JinGui,0,10,True,victory,baseline,True,8,5764,720.5,1044,1650.6666666666667,162.4,1076,333,4436,10733,11476,0,29,68,1,27,1,454,3,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-JinGui\seed-20260906.json,6,1,686
hell-Blade-Healer-JinGui,20260907,Training.Hell.3-1,7,Blade,Healer,JinGui,0,10,True,victory,baseline,True,7,8565,1223.5714285714287,1829,1732.3333333333333,842.0,1972,1014,3274,10518,11476,0,27,78,1,29,0,252,60,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-JinGui\seed-20260907.json,8,1,248
hell-Blade-Healer-JinGui,20260908,Training.Hell.3-1,7,Blade,Healer,JinGui,0,10,True,victory,baseline,True,10,8364,836.4,854,1725.6666666666667,455.2857142857143,1672,995,3970,10799,11476,0,33,63,3,32,0,488,121,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-JinGui\seed-20260908.json,7,1,235
hell-Blade-Healer-JinGui,20260909,Training.Hell.3-1,7,Blade,Healer,JinGui,0,10,True,victory,baseline,True,4,5574,1393.5,854,1477.6666666666667,1141.0,458,80,1168,11098,11476,0,12,28,1,16,0,561,1,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-JinGui\seed-20260909.json,2,0,2
hell-Blade-Healer-JinGui,20260910,Training.Hell.3-1,7,Blade,Healer,JinGui,0,10,True,victory,baseline,True,4,5574,1393.5,2338,1843.0,45.0,672,12,702,10816,11476,0,14,43,0,17,0,366,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-JinGui\seed-20260910.json,3,1,3
hell-Blade-Healer-QiongMeiEr,20260906,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,3,10,True,victory,baseline,True,6,5574,929.0,1085,1326.3333333333333,531.6666666666666,654,378,0,11659,11935,0,30,62,0,28,2,138,591,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-QiongMeiEr\seed-20260906.json,4,0,2
hell-Blade-Healer-QiongMeiEr,20260907,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,3,10,True,victory,baseline,True,6,5574,929.0,2049,1691.6666666666667,166.33333333333334,657,383,0,11661,11935,0,29,62,1,27,1,537,517,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-QiongMeiEr\seed-20260907.json,4,0,2
hell-Blade-Healer-QiongMeiEr,20260908,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,3,10,True,victory,baseline,True,8,11152,1394.0,1794,1580.0,1282.4,996,913,0,11852,11935,0,43,86,0,45,2,374,1289,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-QiongMeiEr\seed-20260908.json,6,0,2
hell-Blade-Healer-QiongMeiEr,20260909,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,3,10,True,victory,baseline,True,4,5574,1393.5,1979,1828.3333333333333,89.0,258,258,0,11935,11935,0,20,59,0,21,1,303,756,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-QiongMeiEr\seed-20260909.json,2,0,2
hell-Blade-Healer-QiongMeiEr,20260910,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,3,10,True,victory,baseline,True,4,5574,1393.5,1954,1802.6666666666667,166.0,315,315,0,11935,11935,0,22,45,0,24,0,275,318,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Healer-QiongMeiEr\seed-20260910.json,2,0,2
hell-Blade-Hunter-TusiChief,20260906,Training.Hell.3-1,7,Blade,Hunter,TusiChief,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,3033,1730.3333333333333,1995.0,330,225,1849,12248,12353,0,24,35,3,32,0,998,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-TusiChief\seed-20260906.json,2,1,2
hell-Blade-Hunter-TusiChief,20260907,Training.Hell.3-1,7,Blade,Hunter,TusiChief,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,3589,1746.3333333333333,1979.0,0,0,2031,12353,12353,0,22,36,4,30,0,2145,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-TusiChief\seed-20260907.json,0,0,0
hell-Blade-Hunter-TusiChief,20260908,Training.Hell.3-1,7,Blade,Hunter,TusiChief,3,10,True,victory,baseline,True,7,11176,1596.5714285714287,2954,1792.0,1450.0,494,225,2664,12084,12353,0,27,39,6,37,0,2286,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-TusiChief\seed-20260908.json,3,1,152
hell-Blade-Hunter-TusiChief,20260909,Training.Hell.3-1,7,Blade,Hunter,TusiChief,3,10,True,victory,baseline,True,10,11153,1115.3,3171,1770.0,834.7142857142857,922,525,2315,11956,12353,0,36,59,5,45,0,1095,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-TusiChief\seed-20260909.json,5,1,3
hell-Blade-Hunter-TusiChief,20260910,Training.Hell.3-1,7,Blade,Hunter,TusiChief,3,10,True,victory,baseline,True,8,11172,1396.5,3045,1798.0,1155.6,933,300,1136,11720,12353,0,24,51,8,31,0,3811,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-TusiChief\seed-20260910.json,4,1,2
hell-Blade-Hunter-SongJinBao,20260906,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,3,10,True,victory,baseline,True,5,11174,2234.8,5571,2670.3333333333335,1581.5,0,0,0,12176,12176,0,18,35,3,29,5,2203,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-SongJinBao\seed-20260906.json,0,0,0
hell-Blade-Hunter-SongJinBao,20260907,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,3,10,True,victory,baseline,True,7,11176,1596.5714285714287,2602,1836.0,1417.0,433,409,0,12152,12176,0,24,38,7,38,0,1927,41,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-SongJinBao\seed-20260907.json,3,1,3
hell-Blade-Hunter-SongJinBao,20260908,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,5227,1742.3333333333333,1983.0,0,0,0,12176,12176,0,25,49,2,33,4,1595,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-SongJinBao\seed-20260908.json,0,0,0
hell-Blade-Hunter-SongJinBao,20260909,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,3,10,True,victory,baseline,True,5,11174,2234.8,3171,1847.0,2816.5,553,300,0,11923,12176,0,20,48,4,28,2,1067,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-SongJinBao\seed-20260909.json,3,1,3
hell-Blade-Hunter-SongJinBao,20260910,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,3,10,True,victory,baseline,True,4,11154,2788.5,5551,2759.0,2877.0,0,0,0,12176,12176,0,18,29,0,28,5,1638,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-SongJinBao\seed-20260910.json,0,0,0
hell-Blade-Hunter-YueBai,20260906,Training.Hell.3-1,7,Blade,Hunter,YueBai,3,10,True,victory,baseline,True,3,11176,3725.3333333333335,7599,3725.3333333333335,,0,0,9720,11598,11598,0,11,65,0,25,4,13337,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-YueBai\seed-20260906.json,1,0,47
hell-Blade-Hunter-YueBai,20260907,Training.Hell.3-1,7,Blade,Hunter,YueBai,3,10,True,victory,baseline,True,3,11154,3718.0,6178,3718.0,,0,0,8748,11598,11598,0,12,66,0,26,4,8583,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-YueBai\seed-20260907.json,1,0,47
hell-Blade-Hunter-YueBai,20260908,Training.Hell.3-1,7,Blade,Hunter,YueBai,3,10,True,victory,baseline,True,3,11162,3720.6666666666665,2772,3720.6666666666665,,0,0,9720,11598,11598,0,15,65,0,26,8,5951,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-YueBai\seed-20260908.json,0,0,0
hell-Blade-Hunter-YueBai,20260909,Training.Hell.3-1,7,Blade,Hunter,YueBai,3,10,True,victory,baseline,True,5,11169,2233.8,3381,1835.3333333333333,2831.5,150,150,16038,11598,11598,0,19,86,1,41,13,340,225,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-YueBai\seed-20260909.json,3,1,170
hell-Blade-Hunter-YueBai,20260910,Training.Hell.3-1,7,Blade,Hunter,YueBai,3,10,True,victory,baseline,True,3,11176,3725.3333333333335,7207,3725.3333333333335,,0,0,15066,11598,11598,0,11,73,0,27,12,8465,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-YueBai\seed-20260910.json,1,0,47
hell-Blade-Hunter-ZhouGuangZu,20260906,Training.Hell.3-1,7,Blade,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,7,11176,1596.5714285714287,1677,1842.3333333333333,1412.25,132,132,7056,11193,11193,0,28,82,3,44,1,494,969,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-ZhouGuangZu\seed-20260906.json,3,1,231
hell-Blade-Hunter-ZhouGuangZu,20260907,Training.Hell.3-1,7,Blade,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,8,11176,1397.0,3548,1760.6666666666667,1178.8,24,24,6174,11193,11193,0,29,87,8,42,0,615,1644,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-ZhouGuangZu\seed-20260907.json,0,0,0
hell-Blade-Hunter-ZhouGuangZu,20260908,Training.Hell.3-1,7,Blade,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,4,11163,2790.75,3236,2787.0,2802.0,6,6,5292,11193,11193,0,20,70,0,33,1,986,774,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-ZhouGuangZu\seed-20260908.json,2,1,96
hell-Blade-Hunter-ZhouGuangZu,20260909,Training.Hell.3-1,7,Blade,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,5,11174,2234.8,2772,1857.6666666666667,2800.5,15,15,4410,11193,11193,0,24,71,0,36,0,150,1326,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-ZhouGuangZu\seed-20260909.json,1,0,94
hell-Blade-Hunter-ZhouGuangZu,20260910,Training.Hell.3-1,7,Blade,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,1699,1781.0,1944.3333333333333,192,192,5733,11193,11193,0,23,72,4,41,0,754,1293,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-ZhouGuangZu\seed-20260910.json,2,1,137
hell-Blade-Hunter-JinGui,20260906,Training.Hell.3-1,7,Blade,Hunter,JinGui,0,10,True,victory,baseline,True,6,11176,1862.6666666666667,4934,1691.3333333333333,2034.0,293,225,2566,11359,11427,0,21,46,6,34,0,1703,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-JinGui\seed-20260906.json,3,1,76
hell-Blade-Hunter-JinGui,20260907,Training.Hell.3-1,7,Blade,Hunter,JinGui,0,10,True,victory,baseline,True,4,11150,2787.5,5169,1849.0,5603.0,523,225,2100,11129,11427,0,18,50,2,28,0,660,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-JinGui\seed-20260907.json,3,1,3
hell-Blade-Hunter-JinGui,20260908,Training.Hell.3-1,7,Blade,Hunter,JinGui,0,10,True,victory,baseline,True,8,11176,1397.0,5304,1810.6666666666667,1148.8,293,225,3498,11359,11427,0,27,54,7,42,0,867,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-JinGui\seed-20260908.json,3,1,161
hell-Blade-Hunter-JinGui,20260909,Training.Hell.3-1,7,Blade,Hunter,JinGui,0,10,True,victory,baseline,True,6,11149,1858.1666666666667,4986,1848.6666666666667,1867.6666666666667,73,73,2566,11427,11427,0,26,47,2,36,0,956,152,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-JinGui\seed-20260909.json,1,0,0
hell-Blade-Hunter-JinGui,20260910,Training.Hell.3-1,7,Blade,Hunter,JinGui,0,10,True,victory,baseline,True,6,11176,1862.6666666666667,4714,1824.3333333333333,1901.0,0,0,1398,11427,11427,0,18,39,9,27,1,510,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-JinGui\seed-20260910.json,0,0,0
hell-Blade-Hunter-QiongMeiEr,20260906,Training.Hell.3-1,7,Blade,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,4,11153,2788.25,2143,3660.3333333333335,172.0,265,145,0,11766,11886,0,16,48,0,26,1,292,395,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-QiongMeiEr\seed-20260906.json,2,1,2
hell-Blade-Hunter-QiongMeiEr,20260907,Training.Hell.3-1,7,Blade,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,3152,1791.3333333333333,1934.0,145,145,0,11886,11886,0,21,43,4,32,1,1009,80,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-QiongMeiEr\seed-20260907.json,2,1,2
hell-Blade-Hunter-QiongMeiEr,20260908,Training.Hell.3-1,7,Blade,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,7,11141,1591.5714285714287,3979,1830.6666666666667,1412.25,309,265,0,11842,11886,0,24,61,5,32,0,1216,890,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-QiongMeiEr\seed-20260908.json,3,1,2
hell-Blade-Hunter-QiongMeiEr,20260909,Training.Hell.3-1,7,Blade,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,5,11176,2235.2,3171,1857.6666666666667,2801.5,434,434,0,11886,11886,0,20,51,0,27,1,611,256,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-QiongMeiEr\seed-20260909.json,3,1,3
hell-Blade-Hunter-QiongMeiEr,20260910,Training.Hell.3-1,7,Blade,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,8,11162,1395.25,4548,1829.6666666666667,1134.6,249,249,0,11886,11886,0,26,53,6,37,0,574,831,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Hunter-QiongMeiEr\seed-20260910.json,3,1,2
hell-Blade-Sorcerer-TusiChief,20260906,Training.Hell.3-1,7,Blade,Sorcerer,TusiChief,3,10,True,limit,baseline,False,60,5487,91.45,3582,1829.0,0.0,3868,2250,14903,11041,12659,0,177,158,90,227,16,79,0,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-TusiChief\seed-20260906.json,21,1,364
hell-Blade-Sorcerer-TusiChief,20260907,Training.Hell.3-1,7,Blade,Sorcerer,TusiChief,3,10,True,limit,baseline,False,60,5510,91.83333333333333,4748,1836.6666666666667,0.0,2328,2134,8894,12465,12659,0,139,20,114,176,7,17,41,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-TusiChief\seed-20260907.json,12,0,0
hell-Blade-Sorcerer-TusiChief,20260908,Training.Hell.3-1,7,Blade,Sorcerer,TusiChief,3,10,True,limit,baseline,False,60,5446,90.76666666666667,4509,1815.3333333333333,0.0,3026,1994,14829,11627,12659,0,176,160,91,227,6,145,181,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-TusiChief\seed-20260908.json,18,0,320
hell-Blade-Sorcerer-TusiChief,20260909,Training.Hell.3-1,7,Blade,Sorcerer,TusiChief,3,10,True,limit,baseline,False,60,5372,89.53333333333333,4479,1790.6666666666667,0.0,4224,2550,8941,10985,12659,0,142,26,109,175,14,300,0,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-TusiChief\seed-20260909.json,22,1,4
hell-Blade-Sorcerer-TusiChief,20260910,Training.Hell.3-1,7,Blade,Sorcerer,TusiChief,3,10,True,stalemate,baseline,True,20,5456,272.8,3045,1818.6666666666667,0.0,406,406,5699,12659,12659,0,60,76,26,76,3,132,194,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-TusiChief\seed-20260910.json,2,0,40
hell-Blade-Sorcerer-SongJinBao,20260906,Training.Hell.3-1,7,Blade,Sorcerer,SongJinBao,3,10,True,limit,baseline,False,60,5424,90.4,5424,1808.0,0.0,1624,1462,0,12320,12482,0,170,65,85,188,17,139,788,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-SongJinBao\seed-20260906.json,12,2,0
hell-Blade-Sorcerer-SongJinBao,20260907,Training.Hell.3-1,7,Blade,Sorcerer,SongJinBao,3,10,True,stalemate,baseline,True,51,8183,160.45098039215685,5452,1817.3333333333333,56.895833333333336,1296,1296,840,12482,12482,0,152,39,66,172,18,515,429,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-SongJinBao\seed-20260907.json,8,0,0
hell-Blade-Sorcerer-SongJinBao,20260908,Training.Hell.3-1,7,Blade,Sorcerer,SongJinBao,3,10,True,stalemate,baseline,True,45,5452,121.15555555555555,5452,1817.3333333333333,0.0,1134,1134,0,12482,12482,0,133,15,59,152,14,323,666,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-SongJinBao\seed-20260908.json,7,0,0
hell-Blade-Sorcerer-SongJinBao,20260909,Training.Hell.3-1,7,Blade,Sorcerer,SongJinBao,3,10,True,stalemate,baseline,True,55,5450,99.0909090909091,5450,1816.6666666666667,0.0,656,656,0,12482,12482,0,160,63,76,182,20,323,994,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-SongJinBao\seed-20260909.json,8,4,0
hell-Blade-Sorcerer-SongJinBao,20260910,Training.Hell.3-1,7,Blade,Sorcerer,SongJinBao,3,10,True,stalemate,baseline,True,52,5467,105.13461538461539,4925,1822.3333333333333,0.0,1000,1000,1710,12482,12482,0,107,167,100,136,8,309,350,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-SongJinBao\seed-20260910.json,13,9,74
hell-Blade-Sorcerer-YueBai,20260906,Training.Hell.3-1,7,Blade,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,8,5475,684.375,4704,1825.0,0.0,0,0,11664,11904,11904,0,24,55,10,40,1,138,225,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-YueBai\seed-20260906.json,2,0,294
hell-Blade-Sorcerer-YueBai,20260907,Training.Hell.3-1,7,Blade,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,8,5535,691.875,3887,1845.0,0.0,0,0,14580,11904,11904,0,24,78,8,45,1,307,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-YueBai\seed-20260907.json,2,0,294
hell-Blade-Sorcerer-YueBai,20260908,Training.Hell.3-1,7,Blade,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,12,5471,455.9166666666667,4261,1823.6666666666667,0.0,270,270,21870,11904,11904,0,35,96,15,67,1,323,105,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-YueBai\seed-20260908.json,7,1,796
hell-Blade-Sorcerer-YueBai,20260909,Training.Hell.3-1,7,Blade,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,8,5429,678.625,3887,1809.6666666666667,0.0,0,0,13608,11904,11904,0,28,59,6,48,3,322,300,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-YueBai\seed-20260909.json,2,0,294
hell-Blade-Sorcerer-YueBai,20260910,Training.Hell.3-1,7,Blade,Sorcerer,YueBai,3,10,True,victory,baseline,True,3,11172,3724.0,7987,3724.0,,0,0,10206,11904,11904,0,10,57,3,26,8,13577,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-YueBai\seed-20260910.json,3,1,126
hell-Blade-Sorcerer-ZhouGuangZu,20260906,Training.Hell.3-1,7,Blade,Sorcerer,ZhouGuangZu,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,4899,2777.0,948.3333333333334,9,9,6924,11499,11499,0,24,80,2,40,14,198,936,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-ZhouGuangZu\seed-20260906.json,3,0,404
hell-Blade-Sorcerer-ZhouGuangZu,20260907,Training.Hell.3-1,7,Blade,Sorcerer,ZhouGuangZu,3,10,True,victory,baseline,True,7,11157,1593.857142857143,4052,1857.6666666666667,1396.0,21,21,6564,11499,11499,0,29,89,4,47,7,467,1566,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Blade-Sorcerer-ZhouGuangZu\seed-20260907.json,4,0,619
