UE资产路径,容器原始路径,字节,KB,MB,类别,扩展名
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_26.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_26.uasset,565,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_29.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_29.uasset,565,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_18.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_18.uasset,565,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_51.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_51.uasset,565,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_45.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_20_blackbear_boss_2k_idle/SPR_enemy_20_blackbear_boss_2k_idle_45.uasset,565,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_2k_idle/SPR_character_09_yue_bai_2k_idle_44.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_2k_idle/SPR_character_09_yue_bai_2k_idle_44.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_2k_idle/SPR_character_09_yue_bai_2k_idle_57.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_2k_idle/SPR_character_09_yue_bai_2k_idle_57.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_2k_idle/SPR_character_09_yue_bai_2k_idle_04.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_2k_idle/SPR_character_09_yue_bai_2k_idle_04.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_59.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_59.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_01.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_01.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_23.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_23.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_52.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_52.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_39.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_39.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_44.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_44.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_12.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_12.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_58.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_58.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_11.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_11.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_57.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_57.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_34.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_34.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_49.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_07_tusi_chief_idle/SPR_character_07_tusi_chief_idle_49.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_34.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_34.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_11.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_11.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_09.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_09.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_50.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_50.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_29.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_29.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_33.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_33.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_38.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_38.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_44.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_idle/SPR_character_10_zhou_guang_zu_idle_44.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_adjust_backpack/SPR_Hero_Town_AdjustBackpack_Left_21.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_adjust_backpack/SPR_Hero_Town_AdjustBackpack_Left_21.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_adjust_backpack/SPR_Hero_Town_AdjustBackpack_Left_22.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_adjust_backpack/SPR_Hero_Town_AdjustBackpack_Left_22.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_adjust_backpack/SPR_Hero_Town_AdjustBackpack_Left_08.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_adjust_backpack/SPR_Hero_Town_AdjustBackpack_Left_08.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_idle/SPR_character_09_yue_bai_idle_04.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_idle/SPR_character_09_yue_bai_idle_04.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_idle/SPR_character_09_yue_bai_idle_43.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_idle/SPR_character_09_yue_bai_idle_43.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_idle/SPR_character_09_yue_bai_idle_44.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_09_yue_bai_idle/SPR_character_09_yue_bai_idle_44.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_56.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_56.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_16.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_16.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_42.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_42.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_28.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_28.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_38.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_38.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_39.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_39.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_37.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_37.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_41.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_41.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_01.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/cinematic_hero_deep_breath/SPR_Hero_Town_DeepBreath_Left_01.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_43.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_43.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_05.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_05.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_45.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_45.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_56.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_56.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_40.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_40.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_58.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_58.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_59.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_59.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_09.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_09.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_2k_idle/SPR_enemy_05_ironfeather_2k_idle_49.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_2k_idle/SPR_enemy_05_ironfeather_2k_idle_49.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_2k_idle/SPR_enemy_05_ironfeather_2k_idle_30.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_2k_idle/SPR_enemy_05_ironfeather_2k_idle_30.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_2k_idle/SPR_character_10_zhou_guang_zu_2k_idle_03.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_2k_idle/SPR_character_10_zhou_guang_zu_2k_idle_03.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_2k_idle/SPR_character_10_zhou_guang_zu_2k_idle_34.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_10_zhou_guang_zu_2k_idle/SPR_character_10_zhou_guang_zu_2k_idle_34.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/character_00_hero_walk_stop_candidate/SPR_Hero_Town_WalkStop_Left_12.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/character_00_hero_walk_stop_candidate/SPR_Hero_Town_WalkStop_Left_12.uasset,564,0.6,0.001,角色/精灵图,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_03.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_03.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_12.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_12.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_04.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_04.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_02.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_02.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_28.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_28.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_11.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_11.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_16.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_16.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_42.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_42.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_24.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_05_sorcerer_2k_idle/SPR_character_05_sorcerer_2k_idle_24.uasset,564,0.6,0.001,其他（蓝图/数据/元数据）,.uasset
